,name,count,pos
648,work life balance,3,
2711,table go get,2,
383,food running shifts,2,
1293,lazy co workers,2,
2453,got points taken,2,
1929,follow script talking,2,
2885,spill food shirt,2,
2625,background prepare frustration,2,
2787,white button shirts,2,
324,two weeks working,2,
501,things get control,2,
2024,become open getting,1,
0,gm attitude shared,1,
2023,whenever become open,1,
2022,tables whenever become,1,
2021,empty tables whenever,1,
2020,fill empty tables,1,
2025,open getting triple,1,
2027,triple sat common,1,
2026,getting triple sat,1,
2028,sat common thing,1,
2029,common thing also,1,
2030,thing also restaurant,1,
2031,also restaurant always,1,
2032,restaurant always super,1,
2033,always super hot,1,
2034,super hot busy,1,
2019,people fill empty,1,
2017,know seat people,1,
2018,seat people fill,1,
2006,really lazy never,1,
1997,even leave stack,1,
1998,leave stack dishes,1,
1999,stack dishes wiping,1,
2000,dishes wiping table,1,
2001,wiping table us,1,
2002,table us pick,1,
2003,us pick everyone,1,
2004,pick everyone really,1,
2005,everyone really lazy,1,
2007,lazy never helps,1,
2036,busy hard work,1,
2008,never helps anyone,1,
2009,helps anyone always,1,
2010,anyone always asks,1,
2011,always asks others,1,
2012,asks others things,1,
2013,others things help,1,
2014,things help hosts,1,
2015,help hosts know,1,
2016,hosts know seat,1,
2035,hot busy hard,1,
2040,programs implemented well,1,
2037,hard work training,1,
2071,whole team bussers,1,
2062,managers frequently lot,1,
2063,frequently lot stress,1,
2064,lot stress tired,1,
2065,stress tired due,1,
2066,tired due long,1,
2067,due long hours,1,
2068,long hours affect,1,
2069,hours affect whole,1,
2070,affect whole team,1,
2072,team bussers team,1,
2038,work training programs,1,
2073,bussers team relied,1,
2074,team relied self,1,
2075,relied self performance,1,
2076,self performance act,1,
2077,performance act like,1,
2078,act like team,1,
2079,like team bussers,1,
2080,team bussers servers,1,
2081,bussers servers sketchy,1,
2061,environment managers frequently,1,
2060,busy environment managers,1,
2059,stressful busy environment,1,
2058,table stressful busy,1,
2039,training programs implemented,1,
1995,cups bussers even,1,
2041,implemented well locations,1,
2042,well locations well,1,
2043,locations well others,1,
2044,well others implemented,1,
2045,others implemented well,1,
2046,implemented well great,1,
2047,well great training,1,
2048,great training program,1,
2049,training program however,1,
2050,program however servers,1,
2051,however servers required,1,
2052,servers required meet,1,
2053,required meet quite,1,
2054,meet quite steps,1,
2055,quite steps service,1,
2056,steps service table,1,
2057,service table stressful,1,
1996,bussers even leave,1,
1992,everything tables leave,1,
1994,leave cups bussers,1,
1935,mention get irritated,1,
1925,understanding definitely show,1,
1926,definitely show favoritism,1,
1927,show favoritism follow,1,
1928,favoritism follow script,1,
1930,script talking customers,1,
1931,talking customers extremely,1,
1932,customers extremely annoying,1,
1933,extremely annoying mention,1,
1934,annoying mention get,1,
1936,get irritated times,1,
