,name,count,pos
0,management unfair lot,1,
500,gm get training,1,
491,environment ever reason,1,
492,ever reason believe,1,
493,reason believe frustrating,1,
494,believe frustrating could,1,
495,frustrating could completely,1,
496,could completely avoided,1,
497,completely avoided liked,1,
498,avoided liked gm,1,
499,liked gm get,1,
501,get training advanvancement,1,
512,glasses silverware weekends,1,
502,training advanvancement get,1,
503,advanvancement get worst,1,
504,get worst shifts,1,
505,worst shifts work,1,
506,shifts work would,1,
507,work would always,1,
508,would always short,1,
509,always short staff,1,
510,short staff glasses,1,
490,work environment ever,1,
489,unhappy work environment,1,
488,stressful unhappy work,1,
487,came stressful unhappy,1,
468,gm gone new,1,
469,gone new one,1,
470,new one month,1,
471,one month one,1,
472,month one knew,1,
473,one knew first,1,
474,knew first store,1,
475,first store managed,1,
476,store managed month,1,
477,managed month later,1,
478,month later new,1,
479,later new management,1,
480,new management excluding,1,
481,management excluding agm,1,
482,excluding agm long,1,
483,agm long time,1,
484,long time along,1,
485,time along came,1,
486,along came stressful,1,
511,staff glasses silverware,1,
513,silverware weekends busy,1,
373,feel worthless bad,1,
547,bring area mgr,1,
538,phones gm sugarland,1,
539,gm sugarland location,1,
540,sugarland location concerned,1,
541,location concerned selling,1,
542,concerned selling real,1,
543,selling real estate,1,
544,real estate would,1,
545,estate would bring,1,
546,would bring area,1,
548,area mgr attention,1,
514,weekends busy would,1,
549,mgr attention would,1,
550,attention would get,1,
551,would get upset,1,
552,get upset ask,1,
553,upset ask change,1,
554,ask change product,1,
555,change product situation,1,
556,product situation management,1,
557,situation management particular,1,
537,answer phones gm,1,
536,would answer phones,1,
535,home would answer,1,
534,called home would,1,
515,busy would always,1,
516,would always run,1,
517,always run product,1,
518,run product night,1,
519,product night shift,1,
520,night shift gm,1,
521,shift gm ekm,1,
522,gm ekm make,1,
523,ekm make orders,1,
524,make orders would,1,
525,orders would home,1,
526,would home dealing,1,
527,home dealing upset,1,
528,dealing upset customers,1,
529,upset customers dont,1,
530,customers dont order,1,
531,dont order would,1,
532,order would called,1,
533,would called home,1,
467,told gm gone,1,
466,shift told gm,1,
465,came shift told,1,
407,tipped badly already,1,
398,really slow seem,1,
399,slow seem like,1,
400,seem like anyone,1,
401,like anyone knows,1,
402,anyone knows servers,1,
403,knows servers get,1,
404,servers get blamed,1,
405,get blamed tipped,1,
406,blamed tipped badly,1,
408,badly already getting,1,
464,day came shift,1,
409,already getting bad,1,
410,getting bad tips,1,
411,bad tips half,1,
412,tips half customers,1,
413,half customers understand,1,
414,customers understand good,1,
415,understand good tip,1,
416,good tip bad,1,
417,tip bad one,1,
397,kitchen really slow,1,
396,easily kitchen really,1,
395,stressed easily kitchen,1,
394,get stressed easily,1,
375,bad remember store,1,
376,remember store opened,1,
377,store opened air,1,
378,opened air much,1,
379,air much different,1,
380,much different tips,1,
381,different tips average,1,
382,tips average 10,1,
383,average 10 matter,1,
384,10 matter sometimes,1,
385,matter sometimes worse,1,
386,sometimes worse nothing,1,
387,worse nothing cutting,1,
388,nothing cutting breaking,1,
389,cutting breaking terrible,1,
390,breaking terrible chaotic,1,
391,terrible chaotic managers,1,
392,chaotic managers get,1,
393,managers get stressed,1,
418,bad one feel,1,
419,one feel like,1,
420,feel like robot,1,
443,smallest mistakes constantly,1,
445,constantly penalize poor,1,
446,penalize poor management,1,
447,poor management business,1,
448,management business practices,1,
449,business practices west,1,
450,practices west covina,1,
451,west covina bj,1,
452,covina bj far,1,
453,bj far worst,1,
454,far worst management,1,
455,worst management unprofessional,1,
456,management unprofessional biased,1,
457,unprofessional biased lack,1,
458,biased lack empathy,1,
459,lack empathy consideration,1,
460,empathy consideration randomly,1,
461,consideration randomly one,1,
462,randomly one day,1,
463,one day came,1,
444,mistakes constantly penalize,1,
442,live smallest mistakes,1,
421,like robot guests,1,
441,let live smallest,1,
422,robot guests probably,1,
423,guests probably think,1,
424,probably think introduction,1,
425,think introduction steps,1,
426,introduction steps service,1,
427,steps service way,1,
428,service way much,1,
429,way much favoritism,1,
430,much favoritism telling,1,
431,favoritism telling employees,1,
432,telling employees cant,1,
433,employees cant wear,1,
434,cant wear certain,1,
435,wear certain things,1,
436,certain things allowing,1,
437,things allowing others,1,
438,allowing others managers,1,
439,others managers let,1,
440,managers let live,1,
558,management particular restaurant,1,
559,particular restaurant poor,1,
560,restaurant poor order,1,
687,hours first months,1,
678,get back happened,1,
679,back happened hostesses,1,
680,happened hostesses several,1,
681,hostesses several times,1,
682,several times addition,1,
683,times addition expect,1,
684,addition expect get,1,
685,expect get hours,1,
686,get hours first,1,
688,first months working,1,
653,made working unpleasant,1,
689,months working weeks,1,
690,working weeks scheduled,1,
691,weeks scheduled work,1,
692,scheduled work yet,1,
693,work yet girls,1,
694,yet girls seniority,1,
695,girls seniority would,1,
696,seniority would work,1,
697,would work six,1,
